2826562,-0.000934005,0.00922143,-0.00160217
7398437,-0.000946522,0.00924802,-0.00160217
8206250,0.00100178,-0.0129394,-0.0196962
8393750,0.00099802,-0.0129316,-0.0196962
8576562,0.000997305,-0.01293,-0.0196962
9750000,0.00099653,-0.0129282,-0.0196962
9956250,0.000991404,-0.0129172,-0.0196962
12803125,0.00099045,-0.0129152,-0.0196953
17403125,0.000977814,-0.0129226,-0.0196962
18212500,-0.0122288,0.0124911,-0.0219564
18401562,-0.0122325,0.012489,-0.0219545
18582812,-0.0122333,0.0124886,-0.0219545
19765625,-0.0122342,0.0124881,-0.0219545
19970312,-0.0122395,0.012485,-0.0219555
22651562,-0.0122404,0.0124844,-0.0219555
27570312,-0.0122523,0.0125096,-0.0219555
28395312,0.0118076,0.00532499,-0.000313759
28578125,0.0118039,0.00533277,-0.000313759
28876562,0.0118031,0.0053345,-0.000313759
30131250,0.0118017,0.00533718,-0.000313759
30337500,0.0117961,0.00534892,-0.000312805
32685937,0.0117952,0.00535095,-0.000313759
37400000,0.011813,0.00537294,-0.000313759
38221875,-0.0163065,-0.000267029,-0.0217381
38410937,-0.0163002,-0.00025934,-0.0217381
38592187,-0.0162989,-0.000257581,-0.0217381
39784375,-0.0162975,-0.000255853,-0.0217381
39990625,-0.0162886,-0.000244588,-0.0217381
42806250,-0.0162871,-0.000242651,-0.0217381
47412500,-0.0163332,-0.000249952,-0.0217381
48232812,0.0024541,0.00140291,0.0086832
48420312,0.00244063,0.00140086,0.0086832
48601562,0.00243747,0.00140041,0.0086832
49785937,0.00243443,0.0013999,0.00868225
49992187,0.00241506,0.00139683,0.0086832
52653125,0.0024116,0.00139633,0.00868225
57573437,0.00236803,0.0013895,0.0086832
58403125,-0.00892985,0.00457191,-0.0116701
58584375,-0.00894344,0.00456974,-0.0116701
58767187,-0.00894654,0.00456932,-0.0116701
59979687,-0.00894964,0.00456887,-0.0116711
60184375,-0.00896943,0.00456572,-0.0116701
