831250,-0.534646
1014063,-0.534585
1196875,-0.534588
2379688,-0.534599
2585938,-0.534536
5168750,-0.534564
10009375,-0.534402
10834375,-0.534013
11017188,-0.533963
11200000,-0.53397
12404688,-0.533979
12609375,-0.533905
15087500,-0.533916
19831250,-0.534088
20642188,-0.53448
20831250,-0.534656
21014063,-0.534805
22185938,-0.534963
22392188,-0.535184
25245313,-0.535358
29842188,-0.53549
30657813,-0.535597
30845313,-0.535764
31029688,-0.535947
32226563,-0.536137
32431250,-0.53632
35092188,-0.536524
39981250,-0.536516
40806250,-0.536324
40989063,-0.53648
41171875,-0.536696
42353125,-0.536918
42675000,-0.537064
45107813,-0.537288
49834375,-0.537512
50645313,-0.537906
50832813,-0.538365
51017188,-0.538842
52215625,-0.539329
52421875,-0.539812
55245313,-0.540318
59845313,-0.540995
60654688,-0.541081
60842188,-0.54095
61025000,-0.540782
62193750,-0.54061
62400000,-0.540492
65257813,-0.540316
69825000,-0.539888
70639063,-0.539858
70828125,-0.540148
71009375,-0.540493
72201563,-0.540844
72407813,-0.541114
75073438,-0.541471
79993750,-0.541813
80818750,-0.541515
81001563,-0.541269
81182813,-0.54103
82545313,-0.540789
82750000,-0.540531
85140625,-0.540287
89845313,-0.540012
90654688,-0.54071
90843750,-0.541464
91025000,-0.542231
92223438,-0.543002
92428125,-0.543763
95259375,-0.544541
99826563,-0.545286
100640625,-0.546011
100829688,-0.54679
101010938,-0.547581
102176563,-0.548374
102381250,-0.549156
105076563,-0.549953
109996875,-0.550719
110821875,-0.550693
111003125,-0.550721
111185938,-0.550758
112368750,-0.550794
112573438,-0.550818
115085938,-0.550854
119846875,-0.551035
120662500,-0.552557
120967188,-0.553854
121150000,-0.555122
122392188,-0.556383
122596875,-0.557702
125237500,-0.558962
129828125,-0.560357
130639063,-0.564217
130826563,-0.567854
131009375,-0.571445
132206250,-0.575026
132412500,-0.578653
135242188,-0.582213
139840625,-0.586111
140654688,-0.591836
140842188,-0.597059
141025000,-0.602186
142201563,-0.607297
142406250,-0.612519
145087500,-0.617599
150007813,-0.622808
150832813,-0.628281
151015625,-0.633466
151196875,-0.638587
152396875,-0.643684
152603125,-0.648821
155078125,-0.653872
159839063,-0.65905
160762500,-0.66127
161007813,-0.663229
161190625,-0.665135
162421875,-0.667029
162628125,-0.668982
165268750,-0.670861
169842188,-0.672527
170651563,-0.671182
170839063,-0.67012
171021875,-0.669109
172268750,-0.668103
172473438,-0.667027
175089063,-0.666032
180007813,-0.664875
180628125,-0.658425
181007813,-0.652317
181190625,-0.646266
182406250,-0.640268
182610938,-0.634249
185084375,-0.628332
189990625,-0.622138
190815625,-0.615356
190998438,-0.609166
191181250,-0.603109
192410938,-0.597102
192617188,-0.591021
195092188,-0.585112
199842188,-0.579097
200657813,-0.578496
200845313,-0.578181
201028125,-0.577914
202243750,-0.57765
202450000,-0.577316
205257813,-0.577056
209831250,-0.576583
210639063,-0.576039
210828125,-0.575809
211010938,-0.575631
212253125,-0.575455
212460938,-0.575194
