3234375,85.6098
3534375,85.6098
3717187,85.6098
3942187,85.6098
7995312,85.6098
8821875,85.6098
10028125,85.6098
13084375,85.6098
13384375,85.6098
13567187,85.6099
13792187,85.6099
18165625,85.6099
19004687,85.6099
20179687,85.61
23103125,85.61
23403125,85.61
23703125,85.61
23928125,85.61
27987500,85.61
28815625,85.6102
30003125,85.6102
33235937,85.6103
33535937,85.6104
33718750,85.6104
33943750,85.6104
37996875,85.6104
38825000,85.6105
40017187,85.6106
43246875,85.6106
43546875,85.6107
43731250,85.6107
43962500,85.6107
48017187,85.6107
48834375,85.6103
50037500,85.6102
53104687,85.6101
53404687,85.6098
53587500,85.6098
53812500,85.6098
58148437,85.6098
58987500,85.6097
60162500,85.6096
63115625,85.6096
63415625,85.6096
63598437,85.6095
63823437,85.6095
68000000,85.6095
68825000,85.6094
70034375,85.6094
73246875,85.6094
73546875,85.6093
73729687,85.6093
73960937,85.6093
78009375,85.6093
78837500,85.6095
80034375,85.6095
83067187,85.6096
83367187,85.6097
83551562,85.6097
83775000,85.6098
88150000,85.6097
88989062,85.6096
90198437,85.6095
93079687,85.6095
93379687,85.6094
93564062,85.6094
93789062,85.6094
98157812,85.6094
98998437,85.6092
100378125,85.6092
103098437,85.6091
103400000,85.609
103582812,85.609
103807812,85.609
108010937,85.609
108839062,85.6091
110039062,85.6091
113229687,85.6091
113531250,85.6092
113714062,85.6092
113939062,85.6093
117990625,85.6093
118820312,85.6094
120015625,85.6094
123084375,85.6094
123384375,85.6095
123568750,85.6095
123792187,85.6095
128160937,85.6095
129001562,85.6096
130209375,85.6097
133092187,85.6097
133392187,85.6098
133576562,85.6098
133800000,85.6098
137984375,85.6098
138856250,85.6099
140109375,85.6099
143231250,85.6099
143531250,85.61
143715625,85.61
143940625,85.61
147995312,85.61
148821875,85.6098
150034375,85.6098
153243750,85.6097
153545312,85.6096
153728125,85.6095
153959375,85.6095
158015625,85.6095
158831250,85.6096
160023437,85.6096
163093750,85.6097
163393750,85.6097
163576562,85.6097
163801562,85.6097
168143750,85.6098
168984375,85.6099
170193750,85.6099
173075000,85.61
173373437,85.61
173557812,85.61
173782812,85.6101
177998437,85.6101
178823437,85.6102
180003125,85.6103
183246875,85.6103
183546875,85.6104
183729687,85.6104
183960937,85.6104
188006250,85.6104
188835937,85.6103
190050000,85.6103
193096875,85.6102
193396875,85.6101
193579687,85.6101
193804687,85.6101
198146875,85.6101
198985937,85.61
200168750,85.61
203076562,85.61
203378125,85.6099
203560937,85.6099
203785937,85.6099
208000000,85.6099
208823437,85.6101
210037500,85.6101
213248437,85.6102
213548437,85.6103
213848437,85.6103
214139062,85.6103
218018750,85.6103
218837500,85.6105
220029687,85.6105
223229687,85.6105
223529687,85.6107
223710937,85.6107
223934375,85.6107
227992187,85.6107
228818750,85.6108
230032812,85.6108
233078125,85.6108
233378125,85.6109
233560937,85.6109
233784375,85.6109
238159375,85.6109
238998437,85.6111
240192187,85.6111
243096875,85.6111
243396875,85.6112
243578125,85.6112
243801562,85.6112
248020312,85.6113
248839062,85.6114
250046875,85.6114
253228125,85.6114
253645312,85.6115
253828125,85.6115
254117187,85.6116
257990625,85.6115
258818750,85.6114
260003125,85.6114
263082812,85.6113
263382812,85.6112
263564062,85.6111
263789062,85.6111
268160937,85.6111
269001562,85.6113
270195312,85.6113
273098437,85.6113
273398437,85.6114
273581250,85.6114
273804687,85.6114
278171875,85.6114
279012500,85.6111
