4474699,194.5900571,135.8607089
4508068,205.2635025,144.9203632
4541437,216.1254153,156.7296196
4574807,227.5385892,168.8508889
4608176,237.1066116,181.0393888
4641545,242.7900356,203.360895
4674914,255.0200348,208.687588
4708284,265.6348797,216.0773839
4741653,276.9094017,223.6016321
4775022,285.8684437,232.9876087
4808391,298.217693,239.727388
4841761,308.5533563,244.2406068
4875130,321.5719268,250.5869873
4908499,338.8072602,256.1383649
4941868,331.0221106,291.2660516
4975238,346.6067527,295.4384335
5008607,365.470936,299.2987572
5041976,385.3339863,302.9593378
5075345,405.0466472,306.9771499
5108715,425.1963775,313.4477292
5142084,438.3052209,328.3429799
5175453,462.0333952,323.9548555
5208822,474.004845,340.3873367
5242192,488.5739372,341.9680535
5275561,498.0921053,354.2047412
5308930,510.3137441,364.3626665
5342299,526.6445545,379.3349953
5375669,540.681592,393.2625512
5409038,544.1562156,424.1611174
5442407,562.7193548,431.7499729
5475776,580.519958,439.5325928
5509146,595.3070624,456.6877672
5542515,608.0614919,468.1662825
5575884,622.2139959,482.8427898
5609253,638.1609658,491.9166456
5642623,653.4139676,501.0020456
5675992,666.5678392,507.3508082
5709361,687.2247525,514.8302437
5742730,700.7857143,519.784886
5776100,717.371484,525.1665257
5809469,704.7915235,559.5625491
5842838,722.5603645,564.5812914
5876207,764.1897727,574.1505993
5909577,785.6685457,580.4396641
5942946,807.0496689,589.5814233
5976315,828.1458333,596.1166253
6009684,849.7694805,603.3367603
6043054,868.6681081,610.5172759
6076423,882.7535135,618.4137723
6109792,893.0089286,628.7040133
6143161,899.4297235,638.5109613
6176531,888.56711,646.3008372
6209900,903.2869148,651.6889297
6243269,917.0460993,659.0704681
6276638,933.5327869,668.8490091
6310008,949.2117647,679.5283746
6343377,983.9748804,700.2087686
6376746,1000.003632,717.2419318
6410115,1012.338272,731.0089518
6443485,1004.020507,728.1755452
6476854,1022.134293,736.6242959
6510223,1041.185273,746.6293308
6543592,1062.5553,752.8019764
6576962,1095.199758,775.2742683
6610331,1111.956213,781.0625742
6643700,1109.946448,768.6669238
6677069,1096.597951,797.9826384
6710439,1114.114943,803.2963153
6743808,1134.421795,808.104812
6777177,1154.140283,812.6938604
6810546,1171.224227,817.1123955
6843916,1188.34749,822.066849
6877285,1208.834184,829.6344513
6910654,1228.33121,835.2108492
6944023,1248.831658,843.9276444
6977393,1265.208696,850.8908858
7010762,1281.371287,857.8513917
7044131,1294.130864,866.3526804
7077500,1295.815385,876.0345255
7110870,1307.156736,885.2290342
7144239,1319.73794,899.2829343
7177608,1332.141176,914.9356579
7210977,1346.618922,928.8536312
7244347,1356.782034,940.7325363
7277716,1373.91634,956.3643794
7311085,1383.803947,966.3201055
7344454,1391.964048,980.9137228
7377824,1407.757536,985.8182464
7411193,1421.72445,993.9341183
7444562,1431.742857,998.1036692
7477931,1444.60567,1001.758425
7511301,1449.767442,1009.281868
7544670,1455.241379,1018.99723
7578039,1461.437582,1022.490197
7611408,1476.11958,1026.50206
7644778,1488.347424,1029.123119
7678147,1498.456954,1031.710641
7711516,1510.603723,1034.64876
7744885,1534.620253,1030.668238
7778255,1534.266756,1040.253812
7811624,1546.264352,1045.505029
7844993,1560.974194,1041.963892
7878362,1573.415601,1046.561934
7911732,1581.726329,1051.297306
7945101,1590.140236,1057.649984
7978470,1599.084211,1061.039281
10013994,2270.377265,867.2179378
10047364,2285.385762,854.5983644
10080733,2308.702838,848.8093906
10114102,2328.064081,840.2331264
10147471,2346.611399,845.1186583
10180841,2364.746114,838.330459
10214210,2376.552265,835.8754636
10247579,2392.371025,832.8060491
10280948,2399.460993,818.0411086
10314318,2397.834879,813.3309054
10347687,2406.535055,804.0970641
10381056,2418.094796,792.2385637
10414425,2437.612963,778.7237813
10447795,2448.550832,765.5940103
10481164,2463.827778,749.2613067
10514533,2482.659696,727.0592197
10547902,2511.195489,720.0540106
10581272,2531.487896,704.1507215
10614641,2545.171963,692.1000633
10648010,2558.651934,675.6708951
10681379,2577.562613,668.7761856
10714749,2591.092527,655.0187651
10748118,2609.272388,632.0938572
10781487,2619.770344,621.6902931
10814856,2637.453737,617.0622547
10848226,2662.365554,600.8371051
10881595,2681.863636,591.0664187
10914964,2704.694245,586.493665
10948333,2731.125,575.8733543
10981703,2748.15625,575.5671199
11015072,2766.441729,569.2776954
11048441,2776.147727,560.1875529
11081810,2789.660819,553.1989335
11115180,2800.841176,548.8690187
11148549,2810.187123,543.7489074
11181918,2817.259635,535.317564
11215287,2830.174797,525.3138848
11248657,2839.662474,516.6537655
11282026,2862.665272,508.3658056
11315395,2873.223141,493.8764805
11348764,2881.930085,479.1391019
11382134,2895.223158,467.1127476
11415503,2909.383648,452.0781648
11448872,2941.544086,434.6764624
11482241,2945.371257,416.9755475
11515611,2975.431727,406.4288719
11548980,2994.907816,392.5931177
11582349,3012.828629,378.097369
11615718,3030.001988,362.2506116
11649088,3028.848077,360.0289409
11682457,3064.508772,340.4173454
11715826,3076.637081,330.2246521
11749195,3091.472505,322.2688781
11782565,3111.324056,307.7796789
11815934,3143.477366,303.3336136
11849303,3174.15678,298.6307241
11882672,3201.292181,290.2693578
11916042,3200.099602,283.8422443
11949411,3231.14876,277.5633066
11982780,3253.432773,277.0335294
12016149,3253.793249,269.7255621
12049519,3272.3,269.8299031
12082888,3276.009281,249.3305345
12116257,3290.718245,246.1436642
12149626,3295.843182,242.2277223
12182996,3304.303653,236.0141979
12216365,3320.699769,229.9110986
12249734,3326.402247,212.4134981
12283103,3342.204176,191.0387536
12316473,3340.204494,175.0197779
12349842,3359.641553,155.6920661
12383211,3367.662162,144.4652365
12416580,3370.654628,122.4062973
12449950,3388.853333,111.4091487
12483319,3395.746725,105.2583851
12516688,3415.809422,97.06330658
12550057,3439.12931,91.72581833
12583427,3451.282609,89.29530813
12616796,3462.425339,89.4911197
12650165,3471.162222,82.01231693
12683534,3482.914221,79.17965951
12716904,3497.090909,80.84978835
12750273,3502.501134,78.50098913
12783642,3503.695652,77.65847416
12817011,3513.605442,74.87473808
12850381,3525.016279,72.07683917
12883750,3526.497717,67.93723015
12917119,3535.573696,68.02008331
12950488,3536.933486,69.50808041
12983858,3535.464853,67.88574135
13017227,3533.949309,68.95574014
13050596,3532.437647,68.49265434
13083965,3533.568396,69.37846834
13117335,3530.486998,64.62473607
13150704,3536.595794,65.15067311
13184073,3540.065728,61.35151844
13217442,3542.193853,55.7114976
13250812,3538.011876,54.98927289
13284181,3550.570766,52.20715902
13317550,3543.390698,50.4216444
13350919,3546.222222,49.50239369
13384289,3542.692661,47.55288628
13417658,3543.171296,48.58919275
13451027,3538.86385,51.08123294
13484396,3544.364269,47.30681712
13517766,3544.64977,47.63656359
13551135,3543.166667,48.58919312
13584504,3545.543981,49.68499259
13617873,3542.841981,52.85979231
13651243,3541.765403,53.48456311
13684612,3543.196721,52.41731734
13717981,3546.582547,51.37339362
13751350,3544.691038,52.95421148
13784720,3547.16,53.36468383
13818089,3539.70726,52.4150136
13851458,3538.847418,52.93120528
13884827,3548.64977,50.5464217
13918197,3538.542725,50.09197867
13951566,3541.893023,49.50430851
13984935,3548.904872,49.18320733
14018304,3543.822014,50.20082411
14051674,3549.170561,49.18450095
14085043,3542.776744,47.76194045
14118412,3544.214953,50.24419051
14151781,3546.102804,52.91832433
14185151,3545.531469,51.25328487
14218520,3545.882217,50.1390921
14251889,3543.231308,51.67219774
14285258,3546.363636,49.13797839
14318628,3544.802326,48.954128
14351997,3551.371824,47.99653641
14385366,3545.768519,49.63935414
14418735,3547.306075,50.29104201
14452105,3547.142191,52.12798019
14485474,3547.318501,51.54192053
14518843,3544.814554,52.935741
14552212,3547.759907,50.28814543
14585582,3550.665116,51.61766478
14618951,3554.274419,49.64338287
14652320,3553.64186,50.51636041
14685689,3543.250585,51.67846579
14719059,3539.42723,53.25542862
14752428,3543.011737,52.70293708
14785797,3540.796253,52.50804965
14819166,3546.132388,53.24452142
14852536,3546.869159,51.16692346
14885905,3549.028037,51.26007453
14919274,3550.704388,49.13681833
14952643,3545.688372,51.93631057
14986013,3542.161593,50.7544877
15019382,3548.152225,49.1848967
15052751,3544.738928,49.91956735
15086120,3547.348837,51.20293904
15119490,3541.87907,52.20922733
