2476563,0,0,0
7357813,2.44533e-009,2.34587e-008,1.5023e-008
7976563,6.24187e-008,6.18675e-007,4.00049e-007
8356250,7.09172e-008,7.37375e-007,3.66539e-007
8537500,7.61886e-008,8.13548e-007,3.39572e-007
9787500,7.87191e-008,8.50882e-007,3.24824e-007
9993750,9.62139e-008,1.11155e-006,2.16933e-007
12468750,9.91198e-008,1.15812e-006,1.92103e-007
17189063,1.34019e-007,1.72401e-006,-1.19782e-007
17993750,2.05466e-007,2.96455e-006,-1.03293e-006
18181250,2.41794e-007,3.43102e-006,-5.33504e-007
18364063,2.51236e-007,3.54984e-006,-3.91109e-007
19596875,2.60665e-007,3.66799e-006,-2.46363e-007
19801563,3.25719e-007,4.47988e-006,7.6862e-007
22593750,3.38213e-007,4.63163e-006,9.80666e-007
27192188,5.12505e-007,6.74007e-006,3.9718e-006
28000000,8.79236e-007,1.10676e-005,1.11122e-005
28187500,1.0619e-006,1.21335e-005,1.1903e-005
28370313,1.1091e-006,1.23934e-005,1.20676e-005
29617188,1.1562e-006,1.26496e-005,1.22238e-005
29823438,1.48466e-006,1.44155e-005,1.3261e-005
32604688,1.54705e-006,1.47287e-005,1.34005e-005
37171875,2.40642e-006,1.89985e-005,1.52094e-005
37984375,4.21101e-006,2.70424e-005,1.65942e-005
38287500,6.58566e-006,2.88053e-005,1.68232e-005
38470313,7.60785e-006,2.94849e-005,1.69075e-005
39781250,8.255e-006,2.98998e-005,1.69581e-005
39987500,1.30282e-005,3.2896e-005,1.73198e-005
42464063,1.39287e-005,3.33915e-005,1.73754e-005
47342188,2.50241e-005,3.93861e-005,1.80411e-005
48165625,5.35477e-005,5.22622e-005,1.92952e-005
48348438,6.14316e-005,5.53167e-005,1.95195e-005
48529688,6.32969e-005,5.60278e-005,1.95698e-005
49773438,6.51715e-005,5.67401e-005,1.96197e-005
49978125,7.82074e-005,6.16774e-005,1.99631e-005
52454688,8.0547e-005,6.25456e-005,2.00204e-005
57193750,0.000109241,7.31619e-005,2.07153e-005
58003125,0.000173094,9.60512e-005,2.20812e-005
58190625,0.000186619,0.00010125,2.19793e-005
58373438,0.000189855,0.000102506,2.19424e-005
59595313,0.000193034,0.000103741,2.19035e-005
59800000,0.000214435,0.000112074,2.16237e-005
62606250,0.000218191,0.000113555,2.15549e-005
67173438,0.000270072,0.000134041,2.05624e-005
67987500,0.000363246,0.000171714,1.78267e-005
68175000,0.000382958,0.000180194,1.73619e-005
68356250,0.000387626,0.00018222,1.72558e-005
69600000,0.000392166,0.000184194,1.71534e-005
69806250,0.000423511,0.00019785,1.64522e-005
72425000,0.000428923,0.000200237,1.63375e-005
77343750,0.000498089,0.000230797,1.48844e-005
78335938,0.000638749,0.00029435,1.22338e-005
78518750,0.000671586,0.000308664,1.19921e-005
78700000,0.000677802,0.000311357,1.19585e-005
79918750,0.000683996,0.000314037,1.19271e-005
80123438,0.000725843,0.000332127,1.17294e-005
82473438,0.000733099,0.000335241,1.17112e-005
87195313,0.000816848,0.000371151,1.15308e-005
88003125,0.000995271,0.000446732,1.18345e-005
88190625,0.00102744,0.000457984,1.2764e-005
88373438,0.00103497,0.000460529,1.30145e-005
89607813,0.00104233,0.000462995,1.32667e-005
89814063,0.00109211,0.000479549,1.50215e-005
92609375,0.00110054,0.000482203,1.53733e-005
97182813,0.00121501,0.000517919,2.02735e-005
98003125,0.00140781,0.000570734,3.12311e-005
98190625,0.00144327,0.00057892,3.32132e-005
98373438,0.00145141,0.000580739,3.3667e-005
99609375,0.00145935,0.0005825,3.41095e-005
99815625,0.00151312,0.00059433,3.71025e-005
102590625,0.00152215,0.000596216,3.76031e-005
107187500,0.00164381,0.000621403,4.43407e-005
107995313,0.00184831,0.000658729,5.55567e-005
108184375,0.00188376,0.000664091,5.70631e-005
108367188,0.00189204,0.000665297,5.73966e-005
109612500,0.00190004,0.000666452,5.77147e-005
109817188,0.0019545,0.000674244,5.9853e-005
112434375,0.00196341,0.000675442,6.01726e-005
117356250,0.00207736,0.000690589,6.41916e-005
118179688,0.00228995,0.000714889,7.01368e-005
118360938,0.00232414,0.000718095,7.07567e-005
118543750,0.00233161,0.000718769,7.08793e-005
119782813,0.00233914,0.000719442,7.09999e-005
119989063,0.00239008,0.000723953,7.17966e-005
122464063,0.00239847,0.000724649,7.19055e-005
127178125,0.002499,0.000732898,7.3166e-005
127985938,0.00268649,0.000746133,7.44882e-005
128175000,0.00271625,0.000748973,7.49685e-005
128357813,0.00272312,0.00074966,7.50912e-005
129609375,0.00272974,0.00075033,7.5212e-005
129815625,0.00277493,0.000754952,7.60547e-005
132592188,0.00278222,0.000755753,7.62108e-005
137189063,0.00287995,0.000766617,7.83501e-005
138003125,0.00303383,0.000786547,8.27426e-005
138190625,0.0030594,0.000791693,8.39618e-005
138373438,0.00306522,0.000792945,8.42607e-005
139595313,0.00307088,0.00079418,8.4556e-005
139801563,0.00310861,0.00080253,8.65567e-005
142435938,0.00311487,0.000804048,8.69241e-005
147356250,0.00319454,0.00082368,9.16812e-005
148185938,0.00333754,0.00086596,0.000102095
148368750,0.00336076,0.000875375,0.000104601
148550000,0.00336584,0.000877534,0.000105181
149810938,0.00337088,0.000879694,0.000105762
150015625,0.00340584,0.000894845,0.000109848
152512500,0.00341145,0.000897449,0.000110559
157339063,0.00347988,0.0009295,0.000119322
158168750,0.00360951,0.000998199,0.000138476
158351563,0.00363287,0.00101153,0.000142394
158534375,0.00363806,0.00101452,0.000143281
159756250,0.00364326,0.00101753,0.000144173
159962500,0.00367805,0.00103771,0.000150171
162439063,0.00368399,0.00104121,0.000151222
167192188,0.00375546,0.00108345,0.000163931
168006250,0.00389577,0.00116898,0.000190159
168193750,0.00392155,0.00118521,0.000194851
168376563,0.00392756,0.00118901,0.00019594
169614063,0.00393343,0.00119273,0.000197003
169818750,0.00397328,0.00121801,0.000204213
172604688,0.00397999,0.0012223,0.000205418
177200000,0.00407152,0.00128084,0.000221856
178009375,0.00422823,0.00138265,0.000249632
178196875,0.00425818,0.001401,0.000254114
178379688,0.00426521,0.00140527,0.000255136
179601563,0.00427209,0.00140943,0.000256128
179806250,0.00431821,0.00143729,0.000262736
182418750,0.0043261,0.00144199,0.000263815
187340625,0.00442705,0.00150197,0.000277532
188168750,0.0046253,0.00161642,0.000301954
188351563,0.0046625,0.00163607,0.000306215
188534375,0.00467085,0.00164042,0.000307161
189975000,0.00467924,0.00164478,0.000308108
190281250,0.00474557,0.00167914,0.000315584
192450000,0.00476009,0.00168649,0.000317189
197193750,0.0048635,0.00173858,0.000328584
198003125,0.00509934,0.00185353,0.000353888
198192188,0.00514342,0.00187394,0.000358523
198375000,0.00515387,0.00187875,0.000359618
199600000,0.005164,0.00188339,0.00036068
199804688,0.00523216,0.00191459,0.000367815
202606250,0.0052438,0.00191986,0.000369027
